Date,Ticker,Open,High,Low,Close,Volume,Target,Return_5,Return_10,Volatility_20,Probability
2020-04-27,SOXL,8.666666984558105,8.917332649230957,8.543999671936035,8.670666694641113,42303000.0,1,0.08230006052026484,0.16073185249964483,1.028364119523769,0.42693991640145945
2020-04-28,SOXL,9.13266658782959,9.288000106811523,8.501999855041504,8.535332679748535,55147500.0,1,0.23951967555684717,0.008666129459430572,1.0507926992611814,0.5087948812609688
2020-04-29,SOXL,8.971332550048828,9.850000381469728,8.9313325881958,9.760000228881836,42030000.0,1,0.21403104111436355,0.25525174544057405,1.1356949557949065,0.3953961845405269
2020-04-30,SOXL,9.624667167663574,9.655332565307615,8.668000221252441,8.734000205993652,55264500.0,1,0.11469421278777281,0.04632225091522013,1.0208384111052118,0.44148403689182997
2020-05-01,SOXL,8.133333206176758,8.166666984558105,7.320000171661377,7.406667232513428,65224500.0,1,-0.11127099136360552,-0.13513929001153113,0.911577643706843,0.9948092120552455
2020-05-04,SOXL,7.208666801452637,7.636000156402588,7.133999824523926,7.614666938781738,35217000.0,1,-0.1217899145531719,-0.04951317137139111,0.7148250727659735,0.8930055642874007
2020-05-05,SOXL,8.050666809082031,8.434666633605957,7.847332954406738,8.000666618347168,47706000.0,1,-0.06264150226621501,0.16187430099143496,0.6847578896668359,0.6178605483323536
2020-05-06,SOXL,8.266667366027832,8.657999992370605,8.21399974822998,8.277999877929688,46401000.0,1,-0.15184429469239213,0.029687353941682426,0.6441624801152472,0.9305415260775942
2020-05-07,SOXL,8.712667465209961,8.819999694824219,8.386667251586914,8.52066707611084,32518500.0,1,-0.024425592494996096,0.08746714618968832,0.6451927859602379,0.5586713915110884
2020-05-08,SOXL,8.78266716003418,9.281999588012695,8.694000244140625,9.26533317565918,38311500.0,0,0.25094497765292734,0.11175108984816284,0.6557557553462302,0.2792507181414985
2020-05-11,SOXL,8.962667465209961,9.482666969299316,8.939332962036133,9.239999771118164,27099000.0,0,0.21344765902479002,0.06566197231741433,0.6677520403925892,0.31014081239296304
2020-05-12,SOXL,9.434666633605955,9.517999649047852,8.456666946411133,8.456666946411133,34702500.0,1,0.056995291744598164,-0.009216481218599637,0.667690906420919,0.4518474049966487
2020-05-13,SOXL,8.685333251953125,8.739999771118164,7.625332832336426,8.001333236694336,53503500.0,1,-0.033421918979847254,-0.18019128595747824,0.6599665758251636,0.8966798433408405
2020-05-14,SOXL,7.813333034515381,8.666666984558105,7.400000095367432,8.640666961669922,54496500.0,1,0.01408339094664579,-0.010686196716560792,0.6637361263254894,0.4975224391943481
2020-05-15,SOXL,7.7866668701171875,8.191332817077637,7.639999866485596,8.099332809448242,55647000.0,1,-0.12584548705427234,0.09351919766209882,0.6636053170384716,0.9026865212631098
2020-05-18,SOXL,8.666666984558105,9.350000381469728,8.666666984558105,9.232666969299316,42394500.0,0,-0.0007935932900959841,0.21248467510470515,0.6897261414613444,0.250446067942453
2020-05-19,SOXL,9.185999870300291,9.762666702270508,9.107333183288574,9.121999740600586,40813500.0,1,0.07867553474738753,0.1401549615480755,0.6120778275697152,0.4138105865137736
2020-05-20,SOXL,9.67666721343994,10.313332557678224,9.67133331298828,10.15933322906494,39808500.0,0,0.2697050514624182,0.2272690721041386,0.70635031166826,0.253377291384994
2020-05-21,SOXL,10.156000137329102,10.164667129516602,9.324000358581545,9.369999885559082,37935000.0,0,0.08440701708843634,0.09967914505537867,0.7027887932384652,0.2756084711237803
2020-05-22,SOXL,9.449333190917969,9.53266716003418,9.034000396728516,9.505999565124512,25134000.0,0,0.1736768680545302,0.025974930949874908,0.7217204268290297,0.33439778076882465
2020-05-26,SOXL,10.249333381652832,10.387999534606934,9.748666763305664,9.800666809082031,41682000.0,0,0.061520668044395155,0.06067825236493696,0.7599898577948542,0.3116413922939009
2020-05-27,SOXL,9.91800022125244,10.226667404174805,9.04599952697754,10.219332695007324,41941500.0,0,0.12029521876904714,0.20843504418064351,0.8214198621470815,0.25990437186903637
2020-05-28,SOXL,10.053333282470703,10.41800022125244,9.399999618530272,9.548666954040527,33565500.0,0,-0.06010889309914069,0.19338448625662474,0.8106763998666493,0.4849632390232752
2020-05-29,SOXL,9.677332878112791,10.378000259399414,9.56666660308838,10.27400016784668,38440500.0,0,0.09647815296997297,0.18902860316480652,0.8690315887200051,0.25692000988897995
2020-06-01,SOXL,10.071999549865724,10.27400016784668,9.866666793823242,10.146666526794434,21564000.0,0,0.06739606469375325,0.25277807018349496,0.8300453506346406,0.2623101361495097
2020-06-02,SOXL,10.232000350952148,10.800000190734863,10.07333278656006,10.800000190734863,34992000.0,0,0.10196585611162456,0.1697595317417253,0.8406553838872153,0.23992150982781127
2020-06-03,SOXL,11.219332695007324,11.876667022705078,11.219332695007324,11.74666690826416,30483000.0,0,0.14945537627941374,0.2877293622342032,0.9601901391985201,0.3195416863992143
2020-06-04,SOXL,11.643333435058594,12.314000129699709,11.477999687194824,12.055999755859377,31461000.0,0,0.26258459048651495,0.18669202830833864,1.0867000999076564,0.38301012606623885
2020-06-05,SOXL,12.927332878112791,13.466667175292969,12.826666831970217,12.934000015258787,26946000.0,0,0.2589059571691261,0.3803628786796993,1.2839747458733313,0.38217618813565335
2020-06-08,SOXL,13.260666847229004,13.260666847229004,12.457332611083984,12.85533332824707,25800000.0,0,0.26695139672717394,0.3523389350248396,1.4419591858890526,0.3748758811346944
2020-06-09,SOXL,12.41333293914795,13.010000228881836,12.281332969665527,12.87733268737793,22317000.0,0,0.19234559814407914,0.31392413783976725,1.5638931162738563,0.36742385294272895
2020-06-10,SOXL,13.153332710266112,13.38266658782959,12.85533332824707,12.996000289916992,23647500.0,0,0.10635641509285376,0.27170732940969966,1.6268666319193374,0.3269376829232037
2020-06-11,SOXL,12.001333236694336,12.156000137329102,10.501333236694336,10.515999794006348,47562000.0,1,-0.12773722569997303,0.10130553768623085,1.5240841292979785,0.8993025831361922
2020-06-12,SOXL,11.491999626159668,11.59866714477539,10.259332656860352,10.95199966430664,35401500.0,1,-0.15323955068918327,0.06599177393259303,1.4582923308852422,0.9286091718379722
2020-06-15,SOXL,10.260666847229004,11.461999893188477,10.11533260345459,11.432666778564451,29254500.0,1,-0.11066741821128734,0.1267411566521932,1.335470670373424,0.8994454183131771
2020-06-16,SOXL,12.406000137329102,12.621333122253418,11.432666778564451,12.038666725158691,30856500.0,0,-0.06512730412263712,0.1146913437544621,1.3062041607021018,0.5141095011613264
2020-06-17,SOXL,12.29599952697754,12.66866683959961,12.133999824523926,12.371999740600586,21156000.0,0,-0.048014814973537656,0.05323491652738399,1.2660632599802175,0.5324540425209144
2020-06-18,SOXL,12.206666946411133,12.480667114257812,12.10200023651123,12.314666748046877,13989000.0,0,0.17104098414548186,0.02145545764977186,1.2708076286961705,0.39451991192761526
2020-06-19,SOXL,12.739333152770996,12.859999656677246,12.005999565124512,12.06666660308838,29616000.0,0,0.10177748109457307,-0.06705840506781946,1.2034741632922614,0.51641482732468
2020-06-22,SOXL,12.126667022705078,12.449333190917969,11.708000183105469,12.38933277130127,19461000.0,0,0.0836782888250105,-0.036249589570879204,1.139070141401151,0.48762758970850484
2020-06-23,SOXL,12.62399959564209,12.880000114440918,12.42133331298828,12.4913330078125,18909000.0,0,0.03760103115968949,-0.02997512675460945,1.0832352421697486,0.4612195722755912
2020-06-24,SOXL,12.258000373840332,12.484000205993652,11.368000030517578,11.652000427246094,31200000.0,1,-0.05819587200537235,-0.10341642295234843,1.0295943441251227,0.9647824061674445
2020-06-25,SOXL,11.638667106628418,11.9913330078125,11.09000015258789,11.93866729736328,21685500.0,0,-0.030532653329269466,0.13528599574220124,0.8936739391497123,0.43329543699172934
2020-06-26,SOXL,11.800000190734863,12.005332946777344,11.157999992370604,11.223999977111816,21492000.0,1,-0.06983425113948949,0.02483567577998058,0.8288112828217111,0.7879920303382197
2020-06-29,SOXL,11.248000144958496,11.619333267211914,10.833999633789062,11.609999656677246,17931000.0,1,-0.06290355816652815,0.015511068550102758,0.7248867868328981,0.7400326314471678
2020-06-30,SOXL,11.74666690826416,12.649333000183104,11.74666690826416,12.547332763671877,32251500.0,0,0.004483088860440576,0.042252688784063075,0.6813064698670132,0.36701986597459907
2020-07-01,SOXL,12.555333137512209,12.562000274658203,11.989333152770996,12.022666931152344,21469500.0,0,0.031811404936058274,-0.02823575951928403,0.677612860705804,0.38897480992428185
2020-07-02,SOXL,12.52733325958252,12.803999900817873,12.32866668701172,12.470000267028809,24289500.0,0,0.044505216238237555,0.01261370057022182,0.6836416055847567,0.33271963131077553
2020-07-06,SOXL,13.10533332824707,13.594667434692385,13.088000297546388,13.470000267028809,21822000.0,0,0.20010693999439377,0.11629837055258108,0.7277570185775689,0.2581015326937142
2020-07-07,SOXL,13.298666954040527,13.613332748413086,12.899999618530272,12.972000122070312,17728500.0,0,0.11731270505333224,0.047029760320808967,0.7344668456433838,0.352502546045259
2020-07-08,SOXL,13.300000190734863,13.533332824707031,12.954667091369627,13.5086669921875,14014500.0,0,0.07661662017117776,0.08144318814803242,0.7809322951774047,0.28809421698300763
2020-07-09,SOXL,13.666666984558104,14.292667388916016,13.06999969482422,14.04599952697754,25341000.0,0,0.16829315886498275,0.20545820562566353,0.8709593174834158,0.24640615628037377
2020-07-10,SOXL,14.07333278656006,14.197999954223633,13.481332778930664,13.906000137329102,16764000.0,0,0.1151563624338594,0.1647866374834248,0.855356354912692,0.26565951434232854
2020-07-13,SOXL,14.492667198181152,14.961333274841309,13.133333206176758,13.211999893188477,24480000.0,0,-0.019153702206810785,0.17712044904941426,0.8058450808490768,0.29422721916167266
2020-07-14,SOXL,12.993332862854004,13.961999893188477,12.40133285522461,13.911999702453612,25491000.0,0,0.072463735086157,0.19827735692071435,0.8260148335213797,0.2579201848804636
2020-07-15,SOXL,14.199999809265137,14.21066665649414,13.133333206176758,13.772666931152344,20254500.0,0,0.01954300443689405,0.09765694355601706,0.853629616537113,0.28726737159391047
2020-07-16,SOXL,13.333999633789062,13.76533317565918,13.126667022705078,13.604666709899902,13903500.0,0,-0.03142053480992857,0.13158476299866417,0.8733608540867754,0.4214891602393143
2020-07-17,SOXL,13.854000091552734,14.00333309173584,13.600000381469728,13.856666564941406,12028500.0,0,-0.0035476464763770643,0.11120018189406133,0.8999585754708564,0.31954934833374077
2020-07-20,SOXL,13.92199993133545,14.774666786193848,13.62733268737793,14.71066665649414,16717500.0,0,0.1134322415547635,0.0921058919725617,0.9726270086585836,0.38296924628458373
2020-07-21,SOXL,14.965332984924316,15.035332679748535,14.246000289916992,14.399333000183104,16822500.0,0,0.03502970875161404,0.1100318273728933,1.0129328451029787,0.4162307803267511
2020-07-22,SOXL,14.533332824707031,14.903332710266112,14.21733283996582,14.571999549865724,13956000.0,0,0.058037606130252994,0.07871483976125737,1.0566723514730143,0.41916887358446364
2020-07-23,SOXL,14.552000045776367,14.940667152404783,13.510000228881836,13.893333435058594,22534500.0,0,0.02121821366991905,-0.010869008761229648,1.004742410781938,0.4579840980598419
2020-07-24,SOXL,13.157999992370604,13.833333015441896,12.630666732788086,13.231332778930664,19546500.0,1,-0.04512873158057307,-0.048516277271374975,0.9540493717265595,0.7925797787070463
2020-07-27,SOXL,13.733332633972168,14.500666618347168,13.715332984924316,14.48466682434082,17731500.0,0,-0.015362990504142138,0.09632659260075194,0.8444593064718744,0.2857772700540452
2020-07-28,SOXL,14.231332778930664,14.231332778930664,13.553333282470703,13.628000259399414,20592000.0,0,-0.053567254870338865,-0.020413991455456193,0.7163144700658465,0.5456834997743666
2020-07-29,SOXL,14.050000190734863,14.652667045593262,13.954667091369627,14.510666847229004,19687500.0,0,-0.0042089421171637165,0.053584387088268404,0.6971483465738448,0.33045541435259534
2020-07-30,SOXL,14.310667037963867,15.375332832336426,14.29933261871338,15.359999656677246,25672500.0,0,0.10556618600383194,0.12902432556469878,0.6711490234248527,0.2636700170327016
2020-07-31,SOXL,15.473999977111816,15.475333213806152,14.447333335876465,15.100666999816896,26299500.0,0,0.14128087110490695,0.08977631301477085,0.6380545111591691,0.28500307671352293
2020-08-03,SOXL,15.390666961669922,16.077999114990234,15.390000343322754,15.999333381652832,16984500.0,0,0.1045703415674486,0.08760083789879092,0.7641107132030194,0.25554192163354256
2020-08-04,SOXL,15.92666721343994,16.71066665649414,15.88266658782959,16.68666648864746,12100500.0,0,0.22443984231204017,0.15884996120551365,0.9052221666305651,0.32007298798614725
2020-08-05,SOXL,16.634666442871094,16.85066795349121,16.266666412353516,16.65399932861328,12822000.0,0,0.14770737306215342,0.1428767391614929,1.0225154798626932,0.3900372885129094
2020-08-06,SOXL,16.53733253479004,16.67333221435547,16.086000442504883,16.593332290649414,10840500.0,0,0.08029509515229827,0.1943377281061731,1.120002506025878,0.39994122494482903
2020-08-07,SOXL,16.474666595458984,16.733333587646484,15.444000244140623,16.029333114624023,17872500.0,0,0.06149835068996534,0.2114677623518657,1.1505365354166437,0.4001243304154219
2020-08-10,SOXL,16.124666213989258,16.232667922973633,15.334667205810549,16.03933334350586,11625000.0,0,0.002500101779171482,0.10733187984362136,1.1302347375569395,0.418096170316266
2020-08-11,SOXL,15.994000434875488,16.474000930786133,15.383333206176758,15.508000373840332,15201000.0,1,-0.07063520539641743,0.13795128255477218,1.1166389641508871,0.6410895629927404
2020-08-12,SOXL,15.905332565307615,17.155332565307617,15.774666786193848,17.06999969482422,18397500.0,0,0.02497900702422906,0.17637596359563257,1.178221174660479,0.40314927540963824
2020-08-13,SOXL,17.077333450317383,17.077333450317383,16.268667221069336,16.511333465576172,12742500.0,0,-0.004941673175523076,0.07495662985893503,1.1636844533424382,0.4228701830087561
2020-08-14,SOXL,16.65333366394043,17.06599998474121,16.308666229248047,16.453332901000977,12001500.0,0,0.026451492607020954,0.08957656646560586,1.145711923013173,0.4109429909773172
2020-08-17,SOXL,16.858667373657227,17.281333923339844,16.779333114624023,17.076000213623047,11739000.0,0,0.0646327903981696,0.06729448073160826,1.1949032049199249,0.4045734761424611
2020-08-18,SOXL,17.275999069213867,17.374666213989258,16.625999450683594,16.79400062561035,11410500.0,0,0.08292495620127194,0.006432329491088851,1.1998259127062694,0.3963483901919042
2020-08-19,SOXL,16.812667846679688,16.931333541870117,16.319332122802734,16.468000411987305,10309500.0,0,-0.03526650811947263,-0.01116842344927993,1.1883630080322534,0.5318139120765776
2020-08-20,SOXL,15.97933292388916,16.28066635131836,15.69333267211914,16.03933334350586,16498500.0,0,-0.02858643264969285,-0.03338684101780698,1.1105513912436165,0.5236695841419117
2020-08-21,SOXL,16.045333862304688,16.399999618530273,15.766667366027832,16.392667770385742,10789500.0,0,-0.003687102849024848,0.022666860384243703,0.9350383218133509,0.3929623596799955
2020-08-24,SOXL,16.889333724975586,17.04800033569336,16.474666595458984,16.84600067138672,11776500.0,0,-0.013469169557215,0.05029307082812573,0.8853877813883431,0.38759259685144815
2020-08-25,SOXL,16.876667022705078,17.391332626342773,16.876667022705078,17.3886661529541,11626500.0,0,0.035409402476554774,0.12127068182730838,0.7191852780832554,0.268947070896726
2020-08-26,SOXL,17.504667282104492,17.71933364868164,17.25933265686035,17.584667205810547,11527500.0,0,0.06780828065867683,0.03015041125878759,0.6468893814924256,0.36278932916424816
2020-08-27,SOXL,17.663999557495117,17.75933265686035,16.589332580566406,16.89933204650879,17893500.0,0,0.053618107722110064,0.023498924647215258,0.6029998276060425,0.3530582061035182
2020-08-28,SOXL,17.005332946777344,17.87266731262207,16.8973331451416,17.856666564941406,13989000.0,0,0.08930814770738293,0.08529175653250509,0.5792132298410064,0.32068561851859445
2020-08-31,SOXL,17.840667724609375,18.19333267211914,17.387332916259766,17.80666732788086,12093000.0,0,0.057026393102658,0.04278912538750701,0.6132459620760884,0.36457658158743605
2020-09-01,SOXL,18.12666702270508,18.83333206176757,17.87066650390625,18.80933380126953,10255500.0,0,0.08170078347694765,0.12000316187828752,0.7684963582043203,0.26886550156033273
2020-09-02,SOXL,19.62800025939941,20.75933265686035,19.1213321685791,20.49666786193848,18729000.0,0,0.16559884938656744,0.24463610330120278,1.1194871791785248,0.37352189812224973
2020-09-03,SOXL,19.571332931518555,19.600000381469727,16.6026668548584,16.998666763305664,37044000.0,1,0.005878026215681009,0.05981130258061684,1.114765196569644,0.4576205322886627
2020-09-04,SOXL,16.615999221801758,17.363332748413086,14.670666694641112,16.527332305908203,26686500.0,1,-0.07444470412205206,0.008214924953566127,1.0960926131995272,0.7706334623587251
2020-09-08,SOXL,14.708666801452637,15.612667083740234,14.131333351135254,14.173999786376951,21556500.0,1,-0.2040060318202297,-0.1586133668834655,1.2567396498355623,0.9954653034842312
2020-09-09,SOXL,15.209333419799805,15.686667442321776,14.666666984558104,15.345999717712402,19171500.0,1,-0.18412848217534272,-0.11747113995254188,1.2672387940853087,0.9962060442249719
2020-09-10,SOXL,15.850000381469728,16.07933235168457,14.42666721343994,14.708666801452637,19227000.0,1,-0.2823874153336864,-0.16355159700762412,1.3643885576369932,0.9988018776425768
2020-09-11,SOXL,15.029333114624023,15.475333213806152,14.191332817077637,14.657333374023438,14871000.0,1,-0.1377362955509175,-0.13266788689133568,1.449567462343646,0.9990487912228238
2020-09-14,SOXL,15.553333282470703,15.854000091552734,15.210000038146973,15.583999633789062,11850000.0,1,-0.0570771286411369,-0.1272727428093633,1.472297485729379,0.9788998777552842
2020-09-15,SOXL,16.15399932861328,16.68600082397461,16.097999572753906,16.385332107543945,11725500.0,1,0.1560132887325405,-0.07982039503323868,1.4716743586436898,0.9049837940336161
2020-09-16,SOXL,16.591999053955078,16.781999588012695,15.833333015441896,15.892000198364258,10791000.0,1,0.03557933602863672,-0.15510031528646528,1.4820448711975684,0.934096206903063
2020-09-17,SOXL,14.749333381652832,15.971332550048828,14.554667472839355,15.81933307647705,14704500.0,1,0.07551100925848186,-0.22819976480894533,1.493133994875623,0.9287249762115392
2020-09-18,SOXL,16.014667510986328,16.202667236328125,14.520000457763672,15.08199977874756,17329500.0,1,0.028972964855717986,-0.112753959545553,1.5273652215442999,0.934680639718599
2020-09-21,SOXL,14.189332962036133,15.031999588012695,13.894000053405762,15.009332656860352,25779000.0,1,-0.03687544856473968,-0.09184783248444739,1.5662995044085004,0.9706358414050055
2020-09-22,SOXL,15.357333183288574,15.576666831970217,14.5513334274292,15.553333282470703,13864500.0,1,-0.05077704984021547,0.09731434435461672,1.5776223641021296,0.5944255583170136
2020-09-23,SOXL,15.464667320251465,15.786666870117188,14.262666702270508,14.395333290100098,14178000.0,1,-0.09417737789974423,-0.06194881044569822,1.623115795245426,0.9679051173663926
2020-09-24,SOXL,14.094667434692385,15.407333374023438,14.06666660308838,14.815999984741213,24952500.0,1,-0.06342448742215112,0.007297274779382246,1.6239908546657358,0.752323679979389
2020-09-25,SOXL,14.895999908447266,15.550000190734863,14.223999977111816,15.45533275604248,15505500.0,1,0.024753546132588733,0.0544436946104605,1.620591339573057,0.45667792936652757
2020-09-28,SOXL,16.041332244873047,16.732667922973633,15.76200008392334,16.71733283996582,15123000.0,1,0.11379587768179622,0.07272415508272201,1.573780720222185,0.4434225010123729
2020-09-29,SOXL,16.607999801635742,17.27199935913086,16.607999801635742,16.856666564941406,19848000.0,1,0.08379768238745444,0.028765633452156658,1.5304946708846505,0.44598738829117185
2020-09-30,SOXL,16.700666427612305,17.398666381835938,16.600000381469727,16.87933349609375,20143500.0,1,0.172555935728278,0.06212769226060777,1.3966558191189804,0.4593592260646719
2020-10-01,SOXL,17.52199935913086,18.07866668701172,17.340667724609375,17.92733383178711,18271500.0,1,0.2099982350330869,0.13325471719440585,1.0142919566755373,0.4156079196048134
2020-10-02,SOXL,16.67133331298828,17.45199966430664,16.284000396728516,16.32933235168457,24060000.0,1,0.056550034181592546,0.08270339419409489,0.9810472078751252,0.42078378845010905
2020-10-05,SOXL,16.790666580200195,17.92533302307129,16.768667221069336,17.92333221435547,14751000.0,1,0.07214065700160543,0.1941458440634407,1.086564012127521,0.4072889969139013
2020-10-06,SOXL,17.862667083740234,18.889333724975582,17.400667190551758,17.617332458496094,16638000.0,1,0.04512552292733396,0.13270461955262092,1.0922228755275,0.4214616444597059
2020-10-07,SOXL,18.37066650390625,18.78333282470703,18.35066795349121,18.68000030517578,13549500.0,0,0.10667878619133542,0.2976427796932162,1.2399806648782827,0.39376193520374947
2020-10-08,SOXL,19.170000076293945,19.432666778564453,18.952667236328125,19.32866668701172,11172000.0,0,0.07816738776515075,0.30458063626606613,1.3860467850261289,0.4288724511557694
2020-10-09,SOXL,20.019332885742188,20.496000289916992,19.92333221435547,20.34266662597656,18609000.0,0,0.2457745477804525,0.31622314103999516,1.5896612220058233,0.3717976547212345
2020-10-12,SOXL,21.089332580566406,21.553333282470703,20.801332473754883,21.22599983215332,15901500.0,0,0.18426638407966478,0.26970013909208723,1.8701859054697056,0.2873787933763754
2020-10-13,SOXL,21.250667572021484,21.676000595092773,20.833999633789062,21.200666427612305,14068500.0,0,0.20339821465923014,0.2577021883855479,2.0952596671975465,0.2817593235659575
2020-10-14,SOXL,21.338666915893555,21.59266662597656,20.494667053222656,20.86466789245605,11320500.0,0,0.11695222438914787,0.23610733192069433,2.228599361893122,0.27618983761829896
2020-10-15,SOXL,19.80066680908203,20.82933235168457,19.57533264160156,20.700000762939453,10518000.0,0,0.07094819824531551,0.15466142133394678,2.3119277287606463,0.28616813567455984
2020-10-16,SOXL,21.21199989318848,21.21666717529297,20.36400032043457,20.40466690063477,8916000.0,0,0.0030477948539469057,0.249571413036356,2.3076868816152514,0.3068438509520221
2020-10-19,SOXL,20.86666679382324,21.262666702270508,19.845333099365234,20.076000213623047,11283000.0,0,-0.054178819731650285,0.1201042291423593,2.2497162185999153,0.42934284768127706
2020-10-20,SOXL,20.36066627502441,20.520666122436523,19.84333229064941,20.011999130249023,6909000.0,0,-0.05606744964465504,0.135926745856356,2.19763666933816,0.4468291351643261
2020-10-21,SOXL,20.155332565307617,20.25,19.54933357238769,19.589332580566406,8161500.0,0,-0.061124160636688685,0.04867945720207878,1.9989375175613504,0.6102818610068684
2020-10-22,SOXL,19.72599983215332,19.92066764831543,18.91266632080078,19.65800094604492,9789000.0,0,-0.050338153550220865,0.01703864339771055,1.7931060859469388,0.5508312585707367
2020-10-23,SOXL,19.47933387756348,19.47933387756348,18.8353328704834,19.3700008392334,6975000.0,0,-0.050707324282229904,-0.04781407495028778,1.6019893396091374,0.694374207271165
2020-10-26,SOXL,18.88333320617676,19.13333320617676,17.399999618530273,18.132667541503903,13960500.0,1,-0.09679879714289152,-0.14573317229389648,1.5211056580847742,0.9990487912228238
2020-10-27,SOXL,18.51666641235352,18.665332794189453,17.726667404174805,17.94533348083496,7834500.0,1,-0.10327132416721951,-0.15354861404439213,1.452423573207301,0.9990487912228238
2020-10-28,SOXL,17.07466697692871,17.0853328704834,16.0939998626709,16.159332275390625,15634500.0,1,-0.17509531226084307,-0.2255169189041688,1.5205664750527323,0.9990487912228238
2020-10-29,SOXL,16.267332077026367,17.8973331451416,16.131999969482422,17.445999145507812,10749000.0,1,-0.11252424936840533,-0.15719813997579601,1.5449562238260153,0.9990487912228238
2020-10-30,SOXL,16.89533233642578,17.184667587280273,16.007333755493164,16.59666633605957,11187000.0,1,-0.14317678797186817,-0.18662400043672045,1.5202236334476753,0.9990487912228238
2020-11-02,SOXL,17.142000198364258,17.399999618530273,16.423999786376953,16.86400032043457,10897500.0,1,-0.06996583476565033,-0.15999202326212858,1.5828762043452491,0.9780818151316892
2020-11-03,SOXL,17.333332061767578,18.25933265686035,17.294666290283203,17.867332458496094,12472500.0,1,-0.004346590851720289,-0.1071690368260696,1.5714079456111372,0.946044127216175
2020-11-04,SOXL,18.96333312988281,19.96866607666016,18.28333282470703,19.739999771118164,17590500.0,1,0.22158511470060005,0.007691287588900586,1.5735473111719651,0.5073761934525802
2020-11-05,SOXL,21.33333206176757,22.49066734313965,21.32666778564453,22.34333229064941,20565000.0,0,0.2807138246594847,0.13660246288393663,1.7259328833625607,0.36826469140098544
